overall_precision,overall_recall,overall_f1,GENERIC_precision,GENERIC_recall,GENERIC_f1,METRICS_precision,METRICS_recall,METRICS_f1,TREATMENTS_precision,TREATMENTS_recall,TREATMENTS_f1,MEDICAL-CONDITIONS_precision,MEDICAL-CONDITIONS_recall,MEDICAL-CONDITIONS_f1,ORGANIZATION_precision,ORGANIZATION_recall,ORGANIZATION_f1,POLICIES_precision,POLICIES_recall,POLICIES_f1,SYMPTOMS_precision,SYMPTOMS_recall,SYMPTOMS_f1,config_file_name,training_n,output_path
0.9851146745032902,1.0,0.9925015286583208,0.9927177796097829,1.0,0.9963455836723437,0.9726247987117552,1.0,0.9861224489795919,1.0,1.0,1.0,1.0,1.0,1.0,0.47126436781609193,1.0,0.640625,0.801980198019802,1.0,0.8901098901098902,0.7647058823529411,1.0,0.8666666666666666,base_config_en_gpu_accuracy_retrain.cfg,500,/content/drive/MyDrive/NLP_project/sample_custom_ner/config/output/config_en_gpu_accuracy_retrain.cfg_train_size_500
0.9887784546328952,1.0,0.9943575689182653,0.9938101788170564,1.0,0.9968954812004139,0.9364341085271318,1.0,0.967173738991193,1.0,1.0,1.0,1.0,1.0,1.0,0.803921568627451,1.0,0.891304347826087,0.8901098901098901,1.0,0.9418604651162791,0.7647058823529411,1.0,0.8666666666666666,base_config_en_gpu_efficiency_retrain.cfg,500,/content/drive/MyDrive/NLP_project/sample_custom_ner/config/output/config_en_gpu_efficiency_retrain.cfg_train_size_500
0.9898574913339324,1.0,0.9949028969610942,0.9937418334364899,1.0,0.996861094822531,0.9541864139020537,1.0,0.9765561843168957,1.0,1.0,1.0,1.0,1.0,1.0,0.7884615384615384,1.0,0.8817204301075269,0.9,1.0,0.9473684210526316,1.0,1.0,1.0,base_config_en_cpu_efficiency_retrain.cfg,500,/content/drive/MyDrive/NLP_project/sample_custom_ner/config/output/config_en_cpu_efficiency_retrain.cfg_train_size_500
0.9869431643625192,1.0,0.9934286818708928,0.9941520467836257,1.0,0.9970674486803519,0.9014925373134328,1.0,0.9481946624803768,1.0,1.0,1.0,1.0,1.0,1.0,0.7068965517241379,1.0,0.8282828282828283,0.8709677419354839,1.0,0.9310344827586207,1.0,1.0,1.0,base_config_en_cpu_accuracy_null.cfg,500,/content/drive/MyDrive/NLP_project/sample_custom_ner/config/output/config_en_cpu_accuracy_null.cfg_train_size_500
0.9898574913339324,1.0,0.9949028969610942,0.9937418334364899,1.0,0.996861094822531,0.9541864139020537,1.0,0.9765561843168957,1.0,1.0,1.0,1.0,1.0,1.0,0.7884615384615384,1.0,0.8817204301075269,0.9,1.0,0.9473684210526316,1.0,1.0,1.0,base_config_en_cpu_efficiency_null.cfg,500,/content/drive/MyDrive/NLP_project/sample_custom_ner/config/output/config_en_cpu_efficiency_null.cfg_train_size_500
0.9869431643625192,1.0,0.9934286818708928,0.9941520467836257,1.0,0.9970674486803519,0.9014925373134328,1.0,0.9481946624803768,1.0,1.0,1.0,1.0,1.0,1.0,0.7068965517241379,1.0,0.8282828282828283,0.8709677419354839,1.0,0.9310344827586207,1.0,1.0,1.0,base_config_en_cpu_accuracy_retrain.cfg,500,/content/drive/MyDrive/NLP_project/sample_custom_ner/config/output/config_en_cpu_accuracy_retrain.cfg_train_size_500
0.9844228804902962,1.0,0.9921503024063828,0.9934002474907191,1.0,0.9966891985101394,0.9335394126738794,1.0,0.9656274980015987,1.0,1.0,1.0,1.0,1.0,1.0,0.7884615384615384,1.0,0.8817204301075269,0.7210682492581603,1.0,0.8379310344827587,1.0,1.0,1.0,base_config_en_gpu_efficiency_null.cfg,500,/content/drive/MyDrive/NLP_project/sample_custom_ner/config/output/config_en_gpu_efficiency_null.cfg_train_size_500
0.9885249054426566,1.0,0.9942293433057159,0.9927177796097829,1.0,0.9963455836723437,0.9572107765451664,1.0,0.9781376518218624,1.0,1.0,1.0,1.0,1.0,1.0,0.9534883720930233,1.0,0.9761904761904763,0.8466898954703833,1.0,0.9169811320754718,1.0,1.0,1.0,base_config_en_gpu_accuracy_null.cfg,500,/content/drive/MyDrive/NLP_project/sample_custom_ner/config/output/config_en_gpu_accuracy_null.cfg_train_size_500
